"","area_fips","year","qtr","size_code","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","avg_annual_pay","annual_avg_wkly_wage","area_title","state"
"241","C3334",2000,"A",0,"All establishment sizes",39828,838499,29073921225,34674,667,"Milwaukee-Waukesha-West Allis, WI","WI"
"242","C3334",2000,"A",0,"All establishment sizes",39828,838499,29073921225,34674,667,"Milwaukee-Waukesha, WI","WI"
"243","C3346",2000,"A",0,"All establishment sizes",89453,1703585,67415693039,39573,761,"Minneapolis-St. Paul-Bloomington, MN-WI","WI"
"244","C3354",2000,"A",0,"All establishment sizes",3916,48896,1237435192,25308,487,"Missoula, MT","MT"
"245","C3366",2000,"A",0,"All establishment sizes",9895,169234,4843677498,28621,550,"Mobile, AL","AL"
"246","C3370",2000,"A",0,"All establishment sizes",11139,162674,4580884117,28160,542,"Modesto, CA","CA"
"247","C3374",2000,"A",0,"All establishment sizes",4765,76954,1952158043,25368,488,"Monroe, LA","LA"
"248","C3378",2000,"A",0,"All establishment sizes",2499,43551,1503941170,34533,664,"Monroe, MI","MI"
"249","C3386",2000,"A",0,"All establishment sizes",8714,159001,4487566628,28223,543,"Montgomery, AL","AL"
"250","C3406",2000,"A",0,"All establishment sizes",2695,47906,1284671468,26817,516,"Morgantown, WV","WV"
"251","C3410",2000,"A",0,"All establishment sizes",2084,49214,1303957374,26496,510,"Morristown, TN","TN"
"252","C3458",2000,"A",0,"All establishment sizes",3882,43881,1171015879,26686,513,"Mount Vernon-Anacortes, WA","WA"
"253","C3462",2000,"A",0,"All establishment sizes",2537,54160,1521198671,28087,540,"Muncie, IN","IN"
"254","C3474",2000,"A",0,"All establishment sizes",3461,65196,2035616758,31223,600,"Muskegon, MI","MI"
"255","C3474",2000,"A",0,"All establishment sizes",3461,65196,2035616758,31223,600,"Muskegon-Norton Shores, MI","MI"
"256","C3482",2000,"A",0,"All establishment sizes",7811,98544,2266555936,23001,442,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC","NC"
"257","C3482",2000,"A",0,"All establishment sizes",7811,98544,2266555936,23001,442,"Myrtle Beach-Conway-North Myrtle Beach, SC","SC"
"258","C3490",2000,"A",0,"All establishment sizes",4349,60552,2004521696,33104,637,"Napa, CA","CA"
"259","C3494",2000,"A",0,"All establishment sizes",8879,103093,3089737961,29970,576,"Naples-Immokalee-Marco Island, FL","FL"
"260","C3494",2000,"A",0,"All establishment sizes",8879,103093,3089737961,29970,576,"Naples-Marco Island, FL","FL"
"261","C3498",2000,"A",0,"All establishment sizes",30987,688357,23014365126,33434,643,"Nashville-Davidson--Murfreesboro--Franklin, TN","TN"
"262","C3530",2000,"A",0,"All establishment sizes",21901,366580,13975412291,38124,733,"New Haven-Milford, CT","CT"
"263","C3530",2000,"A",0,"All establishment sizes",21901,366580,13975412291,38124,733,"New Haven, CT","CT"
"264","C3538",2000,"A",0,"All establishment sizes",36474,601463,18024085638,29967,576,"New Orleans-Metairie, LA","LA"
"265","C3562",2000,"A",0,"All establishment sizes",517306,8070614,406237892509,50335,968,"New York-Newark-Jersey City, NY-NJ-PA","PA"
"266","C3562",2000,"A",0,"All establishment sizes",517306,8070614,406237892509,50335,968,"New York-Newark-Jersey City, NY-NJ","NJ"
"267","C3566",2000,"A",0,"All establishment sizes",4216,68298,2118342148,31016,596,"Niles-Benton Harbor, MI","MI"
"268","C3566",2000,"A",0,"All establishment sizes",4216,68298,2118342148,31016,596,"Niles, MI","MI"
"269","C3598",2000,"A",0,"All establishment sizes",6390,122905,4513242216,36721,706,"Norwich-New London, CT","CT"
"270","C3598",2000,"A",0,"All establishment sizes",6390,122905,4513242216,36721,706,"Norwich-New London-Willimantic, CT","CT"
"271","C3610",2000,"A",0,"All establishment sizes",5628,83251,2078900693,24971,480,"Ocala, FL","FL"
"272","C3614",2000,"A",0,"All establishment sizes",3891,38554,1004090519,26044,501,"Ocean City, NJ","NJ"
"273","C3622",2000,"A",0,"All establishment sizes",3115,49107,1346054394,27411,527,"Odessa, TX","TX"
"274","C3626",2000,"A",0,"All establishment sizes",9957,172526,4663897981,27033,520,"Ogden-Clearfield, UT","UT"
"275","C3626",2000,"A",0,"All establishment sizes",9957,172526,4663897981,27033,520,"Ogden, UT","UT"
"276","C3642",2000,"A",0,"All establishment sizes",28598,526240,14899177938,28313,544,"Oklahoma City, OK","OK"
"277","C3650",2000,"A",0,"All establishment sizes",6182,84339,2678684238,31761,611,"Olympia-Tumwater, WA","WA"
"278","C3650",2000,"A",0,"All establishment sizes",6182,84339,2678684238,31761,611,"Olympia-Lacey-Tumwater, WA","WA"
"279","C3654",2000,"A",0,"All establishment sizes",20796,426174,13187875481,30945,595,"Omaha-Council Bluffs, NE-IA","IA"
"280","C3654",2000,"A",0,"All establishment sizes",20796,426174,13187875481,30945,595,"Omaha, NE-IA","IA"
"281","C3674",2000,"A",0,"All establishment sizes",42848,861309,26053794884,30249,582,"Orlando-Kissimmee-Sanford, FL","FL"
"282","C3678",2000,"A",0,"All establishment sizes",3621,89860,3097900988,34475,663,"Oshkosh-Neenah, WI","WI"
"283","C3698",2000,"A",0,"All establishment sizes",2914,49071,1339799431,27304,525,"Owensboro, KY","KY"
"284","C3710",2000,"A",0,"All establishment sizes",18439,287819,10658922128,37033,712,"Oxnard-Thousand Oaks-Ventura, CA","CA"
"285","C3734",2000,"A",0,"All establishment sizes",10767,180459,5789077676,32080,617,"Palm Bay-Melbourne-Titusville, FL","FL"
"286","C3746",2000,"A",0,"All establishment sizes",3973,60524,1523951350,25179,484,"Panama City, FL","FL"
"287","C3746",2000,"A",0,"All establishment sizes",3973,60524,1523951350,25179,484,"Panama City-Panama City Beach, FL","FL"
"288","C3762",2000,"A",0,"All establishment sizes",4252,70606,1953464862,27667,532,"Parkersburg-Vienna, WV","WV"
"289","C3770",2000,"A",0,"All establishment sizes",2604,54311,1622946842,29882,575,"Pascagoula, MS","MS"
"290","C3786",2000,"A",0,"All establishment sizes",8788,150187,3940646973,26238,505,"Pensacola-Ferry Pass-Brent, FL","FL"
"291","C3790",2000,"A",0,"All establishment sizes",8400,174204,5549714685,31858,613,"Peoria, IL","IL"
"292","C3798",2000,"A",0,"All establishment sizes",145458,2614380,102794371956,39319,756,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","MD"
"293","C3806",2000,"A",0,"All establishment sizes",76394,1584172,55221990116,34859,670,"Phoenix-Mesa-Scottsdale, AZ","AZ"
"294","C3806",2000,"A",0,"All establishment sizes",76394,1584172,55221990116,34859,670,"Phoenix-Mesa-Chandler, AZ","AZ"
"295","C3822",2000,"A",0,"All establishment sizes",2115,39404,1018308387,25843,497,"Pine Bluff, AR","AR"
"296","C3830",2000,"A",0,"All establishment sizes",60866,1099213,37031736301,33689,648,"Pittsburgh, PA","PA"
"297","C3834",2000,"A",0,"All establishment sizes",4462,61553,1920894848,31207,600,"Pittsfield, MA","MA"
"298","C3854",2000,"A",0,"All establishment sizes",2288,34712,851340687,24526,472,"Pocatello, ID","ID"
"299","C3886",2000,"A",0,"All establishment sizes",16928,246403,7390267504,29993,577,"Portland-South Portland, ME","ME"
"300","C3890",2000,"A",0,"All establishment sizes",61414,961985,35672369727,37082,713,"Portland-Vancouver-Hillsboro, OR-WA","WA"
"301","C3894",2000,"A",0,"All establishment sizes",8066,102054,2774071789,27182,523,"Port St. Lucie, FL","FL"
"302","C3910",2000,"A",0,"All establishment sizes",15308,229791,7508461669,32675,628,"Poughkeepsie-Newburgh-Middletown, NY","NY"
"303","C3914",2000,"A",0,"All establishment sizes",4479,48270,1138378260,23583,454,"Prescott, AZ","AZ"
"304","C3930",2000,"A",0,"All establishment sizes",44193,679201,21705430068,31957,615,"Providence-Warwick, RI-MA","MA"
"305","C3934",2000,"A",0,"All establishment sizes",9167,144687,4026647955,27830,535,"Provo-Orem, UT","UT"
"306","C3934",2000,"A",0,"All establishment sizes",9167,144687,4026647955,27830,535,"Provo-Orem-Lehi, UT","UT"
"307","C3938",2000,"A",0,"All establishment sizes",3171,54938,1401589725,25512,491,"Pueblo, CO","CO"
"308","C3946",2000,"A",0,"All establishment sizes",3020,36570,906867629,24798,477,"Punta Gorda, FL","FL"
"309","C3954",2000,"A",0,"All establishment sizes",4122,79075,2576188111,32579,627,"Racine, WI","WI"
"310","C3954",2000,"A",0,"All establishment sizes",4122,79075,2576188111,32579,627,"Racine-Mount Pleasant, WI","WI"
"311","C3958",2000,"A",0,"All establishment sizes",25308,428609,14722362774,34349,661,"Raleigh, NC","NC"
"312","C3958",2000,"A",0,"All establishment sizes",25308,428609,14722362774,34349,661,"Raleigh-Cary, NC","NC"
"313","C3966",2000,"A",0,"All establishment sizes",3859,55108,1333953248,24206,466,"Rapid City, SD","SD"
"314","C3974",2000,"A",0,"All establishment sizes",8469,168298,5384389329,31993,615,"Reading, PA","PA"
"315","C3982",2000,"A",0,"All establishment sizes",5689,60917,1648203608,27056,520,"Redding, CA","CA"
"316","C3990",2000,"A",0,"All establishment sizes",10956,189974,6222192619,32753,630,"Reno, NV","NV"
"317","C4006",2000,"A",0,"All establishment sizes",29416,570393,19503761247,34194,658,"Richmond, VA","VA"
"318","C4014",2000,"A",0,"All establishment sizes",62336,1000382,29605327590,29594,569,"Riverside-San Bernardino-Ontario, CA","CA"
"319","C4022",2000,"A",0,"All establishment sizes",7994,154288,4391452082,28463,547,"Roanoke, VA","VA"
"320","C4034",2000,"A",0,"All establishment sizes",4129,94485,3273655460,34647,666,"Rochester, MN","MN"
"321","C4038",2000,"A",0,"All establishment sizes",23567,508611,17051384477,33525,645,"Rochester, NY","NY"
"322","C4042",2000,"A",0,"All establishment sizes",7340,157348,5064171107,32184,619,"Rockford, IL","IL"
"323","C4058",2000,"A",0,"All establishment sizes",3557,66578,1845688952,27722,533,"Rocky Mount, NC","NC"
"324","C4066",2000,"A",0,"All establishment sizes",2076,40054,1133139355,28290,544,"Rome, GA","GA"
"325","C4090",2000,"A",0,"All establishment sizes",53698,807808,29383038423,36374,699,"Sacramento--Roseville--Arden-Arcade, CA","CA"
"326","C4090",2000,"A",0,"All establishment sizes",53698,807808,29383038423,36374,699,"Sacramento-Roseville-Folsom, CA","CA"
"327","C4098",2000,"A",0,"All establishment sizes",4898,95605,3313218866,34655,666,"Saginaw, MI","MI"
"328","C4106",2000,"A",0,"All establishment sizes",4735,90059,2476956446,27504,529,"St. Cloud, MN","MN"
"329","C4110",2000,"A",0,"All establishment sizes",2955,33103,730499144,22067,424,"St. George, UT","UT"
"330","C4114",2000,"A",0,"All establishment sizes",3192,51229,1365597267,26657,513,"St. Joseph, MO-KS","KS"
"331","C4118",2000,"A",0,"All establishment sizes",71095,1314522,45653901330,34730,668,"St. Louis, MO-IL","IL"
"332","C4142",2000,"A",0,"All establishment sizes",9057,143234,3968467173,27706,533,"Salem, OR","OR"
"333","C4150",2000,"A",0,"All establishment sizes",10824,163873,4930304322,30086,579,"Salinas, CA","CA"
"334","C4154",2000,"A",0,"All establishment sizes",2969,48208,1314234800,27262,524,"Salisbury, MD-DE","DE"
"335","C4154",2000,"A",0,"All establishment sizes",2969,48208,1314234800,27262,524,"Salisbury, MD","MD"
"336","C4162",2000,"A",0,"All establishment sizes",33446,557433,17841484453,32006,616,"Salt Lake City, UT","UT"
"337","C4162",2000,"A",0,"All establishment sizes",33446,557433,17841484453,32006,616,"Salt Lake City-Murray, UT","UT"
"338","C4166",2000,"A",0,"All establishment sizes",2680,44578,1121093780,25149,484,"San Angelo, TX","TX"
"339","C4170",2000,"A",0,"All establishment sizes",34644,732308,21564300146,29447,566,"San Antonio-New Braunfels, TX","TX"
"340","C4174",2000,"A",0,"All establishment sizes",73232,1198842,44909061313,37460,720,"San Diego-Carlsbad, CA","CA"
"341","C4174",2000,"A",0,"All establishment sizes",73232,1198842,44909061313,37460,720,"San Diego-Chula Vista-Carlsbad, CA","CA"
"342","C4186",2000,"A",0,"All establishment sizes",143952,2139405,111613780513,52170,1003,"San Francisco-Oakland-Hayward, CA","CA"
"343","C4186",2000,"A",0,"All establishment sizes",143952,2139405,111613780513,52170,1003,"San Francisco-Oakland-Fremont, CA","CA"
"344","C4194",2000,"A",0,"All establishment sizes",49937,1051757,79578882701,75663,1455,"San Jose-Sunnyvale-Santa Clara, CA","CA"
"345","C4202",2000,"A",0,"All establishment sizes",7749,95249,2671940186,28052,539,"San Luis Obispo-Paso Robles-Arroyo Grande, CA","CA"
"346","C4202",2000,"A",0,"All establishment sizes",7749,95249,2671940186,28052,539,"San Luis Obispo-Paso Robles, CA","CA"
"347","C4206",2000,"A",0,"All establishment sizes",12296,177580,5768354627,32483,625,"Santa Barbara-Santa Maria-Goleta, CA","CA"
"348","C4210",2000,"A",0,"All establishment sizes",7694,101884,3650730577,35832,689,"Santa Cruz-Watsonville, CA","CA"
"349","C4214",2000,"A",0,"All establishment sizes",4946,57671,1625397654,28184,542,"Santa Fe, NM","NM"
"350","C4222",2000,"A",0,"All establishment sizes",15404,191453,6854678784,35803,689,"Santa Rosa, CA","CA"
"351","C4222",2000,"A",0,"All establishment sizes",15404,191453,6854678784,35803,689,"Santa Rosa-Petaluma, CA","CA"
"352","C4226",2000,"A",0,"All establishment sizes",17439,259619,7054475666,27172,523,"Sarasota-Bradenton-Venice, FL","FL"
"353","C4234",2000,"A",0,"All establishment sizes",7455,134154,3922041753,29235,562,"Savannah, GA","GA"
"354","C4254",2000,"A",0,"All establishment sizes",13745,251270,6993331669,27832,535,"Scranton--Wilkes-Barre--Hazleton, PA","PA"
"355","C4254",2000,"A",0,"All establishment sizes",13745,251270,6993331669,27832,535,"Scranton--Wilkes-Barre, PA","PA"
"356","C4266",2000,"A",0,"All establishment sizes",118173,1613141,69695467421,43205,831,"Seattle-Tacoma-Bellevue, WA","WA"
"357","C4310",2000,"A",0,"All establishment sizes",2530,61082,1867745050,30578,588,"Sheboygan, WI","WI"
"358","C4330",2000,"A",0,"All establishment sizes",2502,44363,1315008768,29642,570,"Sherman-Denison, TX","TX"
"359","C4334",2000,"A",0,"All establishment sizes",9735,163958,4487661095,27371,526,"Shreveport-Bossier City, LA","LA"
"360","C4358",2000,"A",0,"All establishment sizes",4386,76599,2162839867,28236,543,"Sioux City, IA-NE-SD","SD"
"361","C4362",2000,"A",0,"All establishment sizes",6629,114851,3178605309,27676,532,"Sioux Falls, SD","SD"
"362","C4362",2000,"A",0,"All establishment sizes",6629,114851,3178605309,27676,532,"Sioux Falls, SD-MN","MN"
"363","C4378",2000,"A",0,"All establishment sizes",6942,139856,4121372362,29469,567,"South Bend-Mishawaka, IN-MI","MI"
"364","C4390",2000,"A",0,"All establishment sizes",6500,119773,3667205318,30618,589,"Spartanburg, SC","SC"
"365","C4406",2000,"A",0,"All establishment sizes",14426,187743,5544834248,29534,568,"Spokane-Spokane Valley, WA","WA"
"366","C4410",2000,"A",0,"All establishment sizes",5334,146632,5070869391,34582,665,"Springfield, IL","IL"
"367","C4414",2000,"A",0,"All establishment sizes",17131,287448,8973480740,31218,600,"Springfield, MA","MA"
"368","C4418",2000,"A",0,"All establishment sizes",10378,170975,4437442964,25954,499,"Springfield, MO","MO"
"369","C4422",2000,"A",0,"All establishment sizes",2722,57855,1705518527,29479,567,"Springfield, OH","OH"
"370","C4430",2000,"A",0,"All establishment sizes",3047,62024,1809293366,29171,561,"State College, PA","PA"
"371","C4470",2000,"A",0,"All establishment sizes",12742,200996,5900181298,29355,565,"Stockton-Lodi, CA","CA"
"372","C4494",2000,"A",0,"All establishment sizes",2064,41685,982127919,23561,453,"Sumter, SC","SC"
"373","C4506",2000,"A",0,"All establishment sizes",15940,308510,9791645180,31738,610,"Syracuse, NY","NY"
"374","C4522",2000,"A",0,"All establishment sizes",8736,163202,4664538987,28581,550,"Tallahassee, FL","FL"
"375","C4530",2000,"A",0,"All establishment sizes",60923,1130523,34829196237,30808,592,"Tampa-St. Petersburg-Clearwater, FL","FL"
"376","C4546",2000,"A",0,"All establishment sizes",3776,71101,1893057759,26625,512,"Terre Haute, IN","IN"
"377","C4550",2000,"A",0,"All establishment sizes",2982,52034,1352037178,25984,500,"Texarkana, TX-AR","AR"
"378","C4578",2000,"A",0,"All establishment sizes",15828,333252,10489677201,31477,605,"Toledo, OH","OH"
"379","C4582",2000,"A",0,"All establishment sizes",5980,113661,3195695297,28116,541,"Topeka, KS","KS"
"380","C4594",2000,"A",0,"All establishment sizes",9338,209484,9314243427,44463,855,"Trenton, NJ","NJ"
"381","C4594",2000,"A",0,"All establishment sizes",9338,209484,9314243427,44463,855,"Trenton-Princeton, NJ","NJ"
"382","C4606",2000,"A",0,"All establishment sizes",16772,328682,9588139521,29171,561,"Tucson, AZ","AZ"
"383","C4614",2000,"A",0,"All establishment sizes",22370,399972,12111222225,30280,582,"Tulsa, OK","OK"
"384","C4622",2000,"A",0,"All establishment sizes",4459,82193,2347926273,28566,549,"Tuscaloosa, AL","AL"
"385","C4634",2000,"A",0,"All establishment sizes",4654,83352,2458517650,29496,567,"Tyler, TX","TX"
"386","C4654",2000,"A",0,"All establishment sizes",6460,129780,3487108445,26869,517,"Utica-Rome, NY","NY"
"387","C4666",2000,"A",0,"All establishment sizes",2906,49546,1120928757,22624,435,"Valdosta, GA","GA"
"388","C4670",2000,"A",0,"All establishment sizes",8024,117281,3704546431,31587,607,"Vallejo-Fairfield, CA","CA"
"389","C4670",2000,"A",0,"All establishment sizes",8024,117281,3704546431,31587,607,"Vallejo, CA","CA"
"390","C4694",2000,"A",0,"All establishment sizes",3457,41704,1134683748,27208,523,"Vero Beach, FL","FL"
"391","C4702",2000,"A",0,"All establishment sizes",2879,50039,1495651412,29890,575,"Victoria, TX","TX"
"392","C4722",2000,"A",0,"All establishment sizes",3075,57490,1817713842,31618,608,"Vineland-Bridgeton, NJ","NJ"
"393","C4722",2000,"A",0,"All establishment sizes",3075,57490,1817713842,31618,608,"Vineland, NJ","NJ"
"394","C4726",2000,"A",0,"All establishment sizes",33648,692900,19642043209,28348,545,"Virginia Beach-Norfolk-Newport News, VA-NC","NC"
"395","C4726",2000,"A",0,"All establishment sizes",33648,692900,19642043209,28348,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC","NC"
"396","C4730",2000,"A",0,"All establishment sizes",8387,132816,3160851196,23799,458,"Visalia-Porterville, CA","CA"
"397","C4730",2000,"A",0,"All establishment sizes",8387,132816,3160851196,23799,458,"Visalia, CA","CA"
"398","C4738",2000,"A",0,"All establishment sizes",4563,97976,2650669362,27054,520,"Waco, TX","TX"
"399","C4758",2000,"A",0,"All establishment sizes",2094,44820,1373103292,30636,589,"Warner Robins, GA","GA"
"400","C4790",2000,"A",0,"All establishment sizes",142626,2640321,120308107863,45566,876,"Washington-Arlington-Alexandria, DC-VA-MD-WV","WV"
"401","C4794",2000,"A",0,"All establishment sizes",4724,83116,2279913181,27430,528,"Waterloo-Cedar Falls, IA","IA"
"402","C4814",2000,"A",0,"All establishment sizes",3370,66293,1917711538,28928,556,"Wausau, WI","WI"
"403","C4826",2000,"A",0,"All establishment sizes",2861,48714,1387500262,28483,548,"Weirton-Steubenville, WV-OH","OH"
